step,0,1,2,3
99,0.434828900634765,0.537068750565135,0.543148956544468,0.5947624045102873
100,0.434828900634765,0.5294563008266504,0.5503184015966117,0.5947624045102873
101,0.434828900634765,0.5337423809922467,0.5503184015966117,0.5905643520609071
102,0.434828900634765,0.5344121124877899,0.5504486821430249,0.5905643520609071
103,0.44338616315368407,0.5292442106552162,0.5504486821430249,0.5905643520609071
104,0.44338616315368407,0.5292442106552162,0.5512287223058088,0.588900916948747
105,0.44338616315368407,0.5292442106552162,0.5500403166596681,0.5914523990355192
106,0.44338616315368407,0.5292442106552162,0.5494115927198304,0.5915234488785319
107,0.46108213892564465,0.5083621778057786,0.5494115927198304,0.5915234488785319
108,0.4720209839136337,0.5083621778057786,0.5389676838111803,0.5915234488785319
109,0.4720209839136337,0.5083621778057786,0.5375719504164924,0.5949642210578867
110,0.4724637069547603,0.5083621778057786,0.5406546321849391,0.5949642210578867
111,0.4607064080085968,0.5083621778057786,0.5466309716268929,0.5949642210578867
112,0.4323194491733818,0.5379163732233041,0.5466309716268929,0.5949642210578867
113,0.43171108404000325,0.5413789951391578,0.5466309716268929,0.5949642210578867
114,0.43171108404000325,0.5393584842414423,0.5485785036907231,0.5949642210578867
115,0.428012405609493,0.540328694568491,0.5485785036907231,0.5949642210578867
116,0.428012405609493,0.5419325825753047,0.5485785036907231,0.5916755197317765
117,0.428012405609493,0.5419325825753047,0.5485785036907231,0.5916755197317765
118,0.428012405609493,0.5388692488323484,0.5519461432209496,0.5916755197317765
119,0.428012405609493,0.5355447227168691,0.5556175290379542,0.5916755197317765
120,0.428012405609493,0.5425151388626639,0.5481034909506034,0.5916755197317765
121,0.42825212936244933,0.5425151388626639,0.5487267011232297,0.5916755197317765
122,0.42743556258162074,0.5425151388626639,0.546515869215137,0.5916755197317765
123,0.42743556258162074,0.5464096906703978,0.546515869215137,0.5896030207576125
124,0.42743556258162074,0.546515869215137,0.5477821775768497,0.5863521442197359
125,0.42743556258162074,0.5452075922286624,0.5477821775768497,0.5875163778250249
126,0.42743556258162074,0.542158518269536,0.5504794460293323,0.5875163778250249
127,0.42743556258162074,0.542158518269536,0.5440389282438769,0.5947411003236246
128,0.42743556258162074,0.5353362257063449,0.5511107546300849,0.5947411003236246
129,0.42743556258162074,0.5369009855686427,0.5493170157588233,0.5947411003236246
130,0.42743556258162074,0.5369009855686427,0.5493170157588233,0.5947411003236246
131,0.4291183437051971,0.5408423739629866,0.5493170157588233,0.5947411003236246
132,0.43382429289363295,0.5408423739629866,0.5453813964334494,0.5947411003236246
133,0.43205572983434437,0.54044431785816,0.5408423739629866,0.5947411003236246
134,0.43205572983434437,0.54044431785816,0.542918918918919,0.5940412908277741
135,0.43205572983434437,0.54044431785816,0.5639344833247921,0.5746490719103157
136,0.43205572983434437,0.5467211096520026,0.5639344833247921,0.5664462372040947
137,0.43205572983434437,0.5418824575232735,0.5639344833247921,0.5724869577029883
138,0.43122390192707055,0.5418824575232735,0.5637236620142708,0.5724869577029883
139,0.43122390192707055,0.5356366159406976,0.5418824575232735,0.5958632264469843
140,0.42850701685171616,0.5356366159406976,0.5433130310476417,0.5958632264469843
141,0.42850701685171616,0.5433130310476417,0.5620940045625562,0.5741328114455392
142,0.42850701685171616,0.5433130310476417,0.5505796262763912,0.5837951397050093
143,0.42850701685171616,0.5362589239897769,0.5577774075655189,0.5837951397050093
144,0.4321636485729032,0.5344333761024843,0.5577774075655189,0.5837951397050093
145,0.4321636485729032,0.5344333761024843,0.5660350294815247,0.5762632214761798
146,0.4321636485729032,0.5344333761024843,0.5671006240270088,0.5750537334532219
147,0.4321636485729032,0.5456140801644399,0.5553081878148887,0.5750537334532219
148,0.4321636485729032,0.5445671196211653,0.5563399325739099,0.5750537334532219
149,0.43559442212242966,0.5445671196211653,0.5568874209140358,0.5750537334532219
150,0.43455331465377234,0.5474058201930296,0.5568874209140358,0.5750537334532219
151,0.45992385964723076,0.5210285286440304,0.5568874209140358,0.5750537334532219
152,0.45992385964723076,0.5210285286440304,0.5560606688921603,0.5762632214761798
153,0.4619751775472978,0.5210285286440304,0.5560606688921603,0.5771014909051511
154,0.4619751775472978,0.5187152486565403,0.5580241842314703,0.5771014909051511
155,0.461155111852619,0.5179576835003943,0.5580241842314703,0.5771014909051511
156,0.46772197386207665,0.5179576835003943,0.5580241842314703,0.5752072661845974
157,0.46772197386207665,0.5196363196661633,0.5555510862843094,0.5752072661845974
158,0.46772197386207665,0.5174883707149418,0.5593681103342693,0.5752072661845974
159,0.46772197386207665,0.5170605625810033,0.5596571768798082,0.5752072661845974
160,0.4643554554701566,0.5170605625810033,0.5596571768798082,0.5735330974125573
161,0.4643554554701566,0.5170605625810033,0.5579158526635678,0.5760143777302601
162,0.4643554554701566,0.5170605625810033,0.5596046859595821,0.5732191632025894
163,0.4643554554701566,0.5127880824888924,0.5636546654059854,0.5732191632025894
164,0.4641819784832242,0.5132022174891618,0.5636546654059854,0.5732191632025894
165,0.4641819784832242,0.5180331487831983,0.5587117930124369,0.5732191632025894
166,0.4644849484710523,0.5189093453560288,0.5587117930124369,0.5732191632025894
167,0.4644849484710523,0.5189093453560288,0.5587117930124369,0.5732191632025894
168,0.4644849484710523,0.5189093453560288,0.5575316960723469,0.5751453164141525
169,0.42386073250865963,0.5519295007032349,0.5575316960723469,0.5751453164141525
170,0.4288644228068774,0.5566775535534904,0.5575316960723469,0.5751453164141525
171,0.4288644228068774,0.5566775535534904,0.5580598339840611,0.5750308263026578
172,0.4283755622793484,0.5566775535534904,0.5573370051230286,0.5750308263026578
173,0.4644304411051866,0.5170060105742502,0.5573370051230286,0.5750308263026578
174,0.4696253454148191,0.5170060105742502,0.5588638378354206,0.5750308263026578
175,0.46704568925220946,0.5170060105742502,0.5588638378354206,0.5718652377322392
176,0.46342423088813545,0.5238129055506019,0.5588638378354206,0.5718652377322392
177,0.46342423088813545,0.5238129055506019,0.5578421009623875,0.5728034887594914
178,0.46955266018724345,0.5149253359880538,0.5578421009623875,0.5728034887594914
179,0.4375781794370241,0.541146933503929,0.5578421009623875,0.5728034887594914
180,0.4375781794370241,0.541146933503929,0.5578421009623875,0.5728034887594914
181,0.4375781794370241,0.5397772087067861,0.5581859768198777,0.5728034887594914
182,0.4375781794370241,0.5388058622185797,0.5604339606700041,0.5728034887594914
183,0.4380840934228876,0.5426412306207639,0.5604339606700041,0.5728034887594914
184,0.4380840934228876,0.5426412306207639,0.5565994118049381,0.5757838358307757
185,0.4380840934228876,0.532681019685957,0.5426412306207639,0.5987377981369385
186,0.4380840934228876,0.5359241219640049,0.5394641334020905,0.5987377981369385
187,0.4380840934228876,0.5358976975138592,0.5399355138414345,0.5987377981369385
188,0.430128228508308,0.5399355138414345,0.5458151576497038,0.5987377981369385
189,0.430128228508308,0.5426870069179879,0.5433367487634878,0.5987377981369385
190,0.430128228508308,0.5428181005151163,0.5432459415473406,0.5987377981369385
191,0.430128228508308,0.5373985108449336,0.5487402835415306,0.5987377981369385
192,0.430128228508308,0.5426542755900248,0.5433734386480529,0.5987377981369385
193,0.4321636485729032,0.5352115388318666,0.5426542755900248,0.5987377981369385
194,0.4323462053076715,0.5352115388318666,0.5439978743940397,0.5987377981369385
195,0.4323462053076715,0.5359513204307828,0.5427844226022771,0.5987377981369385
196,0.4323462053076715,0.537393340321522,0.5414618576444302,0.5987377981369385
197,0.4315292805476127,0.5382120875646182,0.5414618576444302,0.5987377981369385
198,0.4315292805476127,0.5382120875646182,0.5689309304411645,0.5730560982959572
199,0.4315292805476127,0.5374146562276513,0.5670277253304183,0.5730560982959572
200,0.4338747286971817,0.5367732732242222,0.5670277253304183,0.5730560982959572
201,0.4338747286971817,0.5362806523776658,0.5678719769755793,0.5730560982959572
202,0.4338747286971817,0.5362806523776658,0.5683143860484495,0.572689700043622
203,0.4338747286971817,0.5409557760382909,0.5657680033115677,0.572689700043622
204,0.4338747286971817,0.5391841553524539,0.5670611053169493,0.572689700043622
205,0.4482920859396247,0.5247435997512169,0.5670611053169493,0.572689700043622
206,0.4482920859396247,0.5235631272849769,0.5690705307225423,0.572689700043622
207,0.4482920859396247,0.5235549440305856,0.5664666845505667,0.572689700043622
208,0.4519158154897668,0.5235549440305856,0.5707466045165956,0.572689700043622
209,0.4533849662881921,0.5235549440305856,0.5707466045165956,0.5729425997580412
210,0.43053072214392396,0.5420347392056392,0.5707466045165956,0.5729425997580412
211,0.43037678636987886,0.5420347392056392,0.5663160458890815,0.5729425997580412
212,0.4523305473314643,0.5243427332337317,0.5663160458890815,0.5729425997580412
213,0.4523305473314643,0.5243427332337317,0.562460002717962,0.5773633406777883
214,0.4561640771170585,0.5243427332337317,0.5619031625229957,0.5773633406777883
215,0.4367362924959213,0.5420247855100095,0.5619031625229957,0.5773633406777883
216,0.45717354523010667,0.5216743522483804,0.5619031625229957,0.5773633406777883
217,0.45717354523010667,0.5250988209592117,0.5619031625229957,0.5721370352922106
218,0.45717354523010667,0.5250988209592117,0.5513564093248403,0.5818313279175592
219,0.45717354523010667,0.5250988209592117,0.5652452124152395,0.5689806165343297
220,0.45717354523010667,0.5250988209592117,0.5652452124152395,0.5689806165343297
221,0.45717354523010667,0.5288747965897357,0.5640527500804117,0.5652452124152395
222,0.45717354523010667,0.5288747965897357,0.5640527500804117,0.5652452124152395
223,0.4556947129107535,0.5288747965897357,0.5640527500804117,0.571061674164866
224,0.4561258641288781,0.5261641535773872,0.5640527500804117,0.571061674164866
225,0.4561258641288781,0.5238220570645306,0.5665671024218679,0.571061674164866
226,0.4561258641288781,0.5238220570645306,0.5640672185878997,0.5732705457487641
227,0.44892375539747637,0.5273403694456326,0.5640672185878997,0.5732705457487641
228,0.45711948820538467,0.5222038072520562,0.5640672185878997,0.5732705457487641
229,0.45889015083164386,0.5222038072520562,0.5640672185878997,0.5696645395298316
230,0.42697111684243216,0.5511531382877451,0.5640672185878997,0.5696645395298316
231,0.43685845119025446,0.5405033602453656,0.5640672185878997,0.5696645395298316
232,0.4378198301520985,0.5398994974874372,0.5640672185878997,0.5696645395298316
233,0.4378198301520985,0.539899880738818,0.56413917667211,0.5696645395298316
234,0.4378198301520985,0.5406682767885941,0.5630029626205535,0.5696645395298316
235,0.45790394811345037,0.5258420855668243,0.5630029626205535,0.5696645395298316
236,0.4481875105489902,0.5258420855668243,0.5646215139442231,0.5696645395298316
237,0.45790394811345037,0.5258420855668243,0.5630029626205535,0.5696645395298316
238,0.42772628066655305,0.5475097481398957,0.5630029626205535,0.5696645395298316
239,0.42772628066655305,0.5475097481398957,0.562429095762429,0.5703648824774148
240,0.42772628066655305,0.5475097481398957,0.562429095762429,0.5703648824774148
241,0.42772628066655305,0.5475097481398957,0.5660747963210289,0.5668579688393187
242,0.42772628066655305,0.5475097481398957,0.5660747963210289,0.5668579688393187
243,0.4578623071705959,0.5246872437779365,0.5660747963210289,0.5668579688393187
244,0.4578623071705959,0.5253160509092459,0.5651892721151701,0.5668579688393187
245,0.42761692022974196,0.5475097481398957,0.5651892721151701,0.5668579688393187
246,0.42761692022974196,0.5480379253192942,0.5651892721151701,0.566706346043589
247,0.4406784143532293,0.5424697161453625,0.5651892721151701,0.566706346043589
248,0.4406784143532293,0.5424697161453625,0.5618431948711099,0.5696452926553235
249,0.45165158847043974,0.5321947710279524,0.5618431948711099,0.5696452926553235
250,0.4601898397829531,0.525991376529537,0.5618431948711099,0.5696452926553235
251,0.4445697601347921,0.5354525362083847,0.5618431948711099,0.5696452926553235
252,0.4445697601347921,0.5354525362083847,0.5580510480098786,0.5732191632025894
253,0.4445697601347921,0.5334774443708877,0.5354525362083847,0.5946925361845333
254,0.4330032288604038,0.5334774443708877,0.5447891621286701,0.5946925361845333
255,0.4604745257023576,0.5222732807238307,0.5334774443708877,0.5946925361845333
256,0.4604745257023576,0.5222732807238307,0.5334774443708877,0.5946925361845333
257,0.440940261264466,0.5334774443708877,0.5440814393939394,0.5946925361845333
258,0.440940261264466,0.5323240938166311,0.5440814393939394,0.5964999006479691
259,0.4405508557938225,0.5323240938166311,0.5434200728007457,0.5964999006479691
260,0.4405508557938225,0.5346189225248817,0.5409604555329277,0.5964999006479691
261,0.4405508557938225,0.5346189225248817,0.5409604555329277,0.5964999006479691
262,0.45974580503395923,0.5257385037857744,0.5346189225248817,0.5964999006479691
263,0.45164005767806803,0.5257385037857744,0.539790994655692,0.5964999006479691
264,0.4568881392380229,0.5257385037857744,0.5360310690946829,0.5964999006479691
265,0.45741524726630617,0.520552536566732,0.5360310690946829,0.5964999006479691
266,0.4573121652373656,0.5221228002037759,0.5360310690946829,0.5964999006479691
267,0.4573121652373656,0.5221228002037759,0.5374780987735314,0.5959054129293196
268,0.4573121652373656,0.5221228002037759,0.5634476693967176,0.5722226127474117
269,0.4573121652373656,0.5242944677210333,0.5612921563667751,0.5722226127474117
270,0.4583166975895786,0.5242944677210333,0.5612921563667751,0.5739657441296212
271,0.4583166975895786,0.5242944677210333,0.5519699879098215,0.5839956499589544
272,0.46236570108306196,0.5242944677210333,0.5500142935107462,0.5839956499589544
273,0.46236570108306196,0.5242944677210333,0.53982596875786,0.5927968177353293
274,0.46236570108306196,0.5242944677210333,0.5661004575734269,0.5676520421371668
275,0.4585852357270205,0.5242944677210333,0.5661004575734269,0.5661379769854669
276,0.4585852357270205,0.5242944677210333,0.5590577757179775,0.5733876340559892
277,0.4613999702873316,0.5255496941752645,0.5590577757179775,0.5733876340559892
278,0.4424339970405753,0.542530764837219,0.5590577757179775,0.5733876340559892
279,0.43325070336022464,0.5457196237725283,0.5590577757179775,0.5733876340559892
280,0.43277119596545577,0.5505760991213176,0.5590577757179775,0.5733876340559892
281,0.43277119596545577,0.5477158267496558,0.5590577757179775,0.576799339144847
282,0.44262567183054063,0.5382065982699658,0.5590577757179775,0.576799339144847
283,0.44262567183054063,0.5367988042148955,0.5608973619221271,0.576799339144847
284,0.43196342125503323,0.5367988042148955,0.5608973619221271,0.5775255363561133
285,0.4506710152273078,0.5221096135022548,0.5608973619221271,0.5775255363561133
286,0.45090598485899497,0.5221096135022548,0.5619829563737142,0.5775255363561133
287,0.43125768082255006,0.5382277100069424,0.5619829563737142,0.5775255363561133
288,0.43125768082255006,0.5382277100069424,0.5414093759811933,0.5954122420044737
289,0.42758481352691097,0.5392211174932696,0.5414093759811933,0.5954122420044737
290,0.4303944797771958,0.5414093759811933,0.5462506943158675,0.5954122420044737
291,0.43182326724984404,0.5414093759811933,0.5433101284490837,0.5954122420044737
292,0.43182326724984404,0.5433101284490837,0.5559826816785071,0.5846875113823803
293,0.4528858550989852,0.5233135418924706,0.5559826816785071,0.5846875113823803
294,0.4528858550989852,0.5233135418924706,0.5409173388431942,0.5964999006479691
295,0.4498529011168619,0.5233135418924706,0.5398130642430317,0.5964999006479691
296,0.4498529011168619,0.52271135258227,0.5416208694522202,0.5964999006479691
297,0.4498529011168619,0.52271135258227,0.5416208694522202,0.5964999006479691
298,0.4498529011168619,0.5252670849584534,0.5379148894259544,0.5964999006479691
299,0.44401361189820904,0.5313390806280326,0.5379148894259544,0.5964999006479691
300,0.44401361189820904,0.5379148894259544,0.5581444100172818,0.5726380395898526
301,0.4509166727327558,0.5379148894259544,0.5581444100172818,0.5710236360871184
302,0.4509166727327558,0.5456260146481108,0.5504303087484818,0.5710236360871184
303,0.4451581441775055,0.5504303087484818,0.5535530459388327,0.5710236360871184
304,0.47438838209874207,0.5246993609506115,0.5504303087484818,0.5710236360871184
305,0.4346926509619118,0.5504303087484818,0.5584464747206348,0.5710236360871184
306,0.4346926509619118,0.5504303087484818,0.5584464747206348,0.5710236360871184
307,0.4346926509619118,0.5511188555149034,0.5584464747206348,0.5698639179055791
308,0.4346926509619118,0.5504303087484818,0.5584464747206348,0.5710236360871184
309,0.4346926509619118,0.5361762911676177,0.5710236360871184,0.5730288451860948
310,0.4270128683878247,0.5423280357493665,0.5710236360871184,0.5730288451860948
311,0.4270128683878247,0.5392614066044871,0.5710236360871184,0.5756345177664974
312,0.4425863349475317,0.5231571887150626,0.5710236360871184,0.5756345177664974
313,0.4425863349475317,0.5410262862452092,0.5581054439397173,0.5710236360871184
314,0.437416943993276,0.5410262862452092,0.5581054439397173,0.5714992603043537
315,0.4381090389203058,0.5426485165034817,0.5581054439397173,0.5714992603043537
316,0.4391304347826087,0.5437473851876868,0.5581054439397173,0.5714992603043537
317,0.4404583667723559,0.5437473851876868,0.5603193662902184,0.5714992603043537
318,0.4404583667723559,0.5437473851876868,0.5649273699822879,0.5671041740569942
319,0.44329316393680845,0.5423611909414875,0.5649273699822879,0.5671041740569942
320,0.44329316393680845,0.5266422898152325,0.5649273699822879,0.581791987389453
321,0.44329316393680845,0.5266422898152325,0.570052335578432,0.5766652886155754
322,0.43774237515857617,0.5264083943824178,0.570052335578432,0.5766652886155754
323,0.43774237515857617,0.5264083943824178,0.5618952310915344,0.5848590756508925
324,0.43774237515857617,0.5397722451334793,0.5483028117500609,0.5848590756508925
325,0.43774237515857617,0.5397722451334793,0.5580839642260764,0.5751453164141525
326,0.43657476365626047,0.5412055078608966,0.5580839642260764,0.5751453164141525
327,0.43657476365626047,0.5412055078608966,0.557257977812393,0.5764395153872435
328,0.431337635167756,0.5527312898130272,0.557257977812393,0.5764395153872435
329,0.431337635167756,0.5527312898130272,0.5637283088226063,0.5696124039120675
330,0.431337635167756,0.5566817326282634,0.5637283088226063,0.5656801175313149
331,0.431337635167756,0.5566817326282634,0.5583229828343649,0.5707848452373447
332,0.431337635167756,0.553981878503485,0.5583229828343649,0.5732012520824462
333,0.44087985827637766,0.5385117621166919,0.5583229828343649,0.5732012520824462
334,0.44087985827637766,0.5403664451056923,0.5565477061802852,0.5732012520824462
335,0.4435978977328189,0.5446970657243597,0.5565477061802852,0.5732012520824462
336,0.4340331865899086,0.5526707196669158,0.5565477061802852,0.5732012520824462
337,0.4340331865899086,0.549457178863846,0.5565477061802852,0.5762861410672877
338,0.4340331865899086,0.5493672530727853,0.5565477061802852,0.575952866796831
339,0.4312249893884263,0.5493672530727853,0.5563208718372266,0.575952866796831
340,0.43200101175060346,0.5493672530727853,0.5521747147573448,0.575952866796831
341,0.43200101175060346,0.5500024813895782,0.5516320246954763,0.575952866796831
342,0.43200101175060346,0.5500024813895782,0.554194021838169,0.5750308263026578
343,0.43200101175060346,0.5515569719737414,0.554194021838169,0.5728337476613957
344,0.4309376913676498,0.554194021838169,0.5547324484860411,0.5728337476613957
345,0.43897045723687655,0.5498644581743997,0.5547324484860411,0.5728337476613957
346,0.46993340463153854,0.519113321088862,0.5547324484860411,0.5728337476613957
347,0.46993340463153854,0.521029097921792,0.5524902186953293,0.5728337476613957
348,0.4412365305125404,0.5452455748645466,0.5524902186953293,0.5728337476613957
349,0.4412365305125404,0.5452455748645466,0.5508975284142161,0.5750308263026578
350,0.4365306016865849,0.5508975284142161,0.5559194891612077,0.5750308263026578
351,0.4411810723196812,0.5452875584704259,0.5508975284142161,0.5750308263026578
352,0.43843121534041557,0.5463884197828709,0.5508975284142161,0.5750308263026578
353,0.43247554712073155,0.5508975284142161,0.5568100805364732,0.5750308263026578
354,0.4411793360111119,0.5440180477977102,0.5508975284142161,0.5750308263026578
355,0.4411793360111119,0.5470491203714071,0.5508975284142161,0.5709413282902457
356,0.4411793360111119,0.5470491203714071,0.5499086134348293,0.5719017753493417
357,0.4411793360111119,0.5470491203714071,0.5475757005043212,0.5732191632025894
358,0.4411793360111119,0.528231643717208,0.5652935521595212,0.5732191632025894
359,0.4411793360111119,0.5454465932742798,0.5491328310663902,0.5732191632025894
360,0.4447790998047383,0.5427021486953055,0.5491328310663902,0.5732191632025894
361,0.4447790998047383,0.5427021486953055,0.5597883887127394,0.5629852154375163
362,0.4424203807781118,0.5427021486953055,0.5597883887127394,0.5668579688393187
363,0.45794640277184995,0.5297993363460777,0.5597883887127394,0.5668579688393187
364,0.4397604524669328,0.5484076518029727,0.5597883887127394,0.5668579688393187
365,0.4397604524669328,0.541014384988031,0.5668579688393187,0.5687256180342032
366,0.4397604524669328,0.5475996598551808,0.5596380156102747,0.5687256180342032
367,0.4380799588578584,0.5435935944505458,0.5596380156102747,0.5687256180342032
368,0.4380799588578584,0.5440547712025633,0.5596380156102747,0.5676281908670469
369,0.4380799588578584,0.5423403622635655,0.5596380156102747,0.5685465487371204
